Exchange Date,Close
18-Jan-17,12.48
19-Jan-17,12.78
20-Jan-17,11.54
23-Jan-17,11.77
24-Jan-17,11.07
25-Jan-17,10.81
26-Jan-17,10.63
27-Jan-17,10.58
30-Jan-17,11.88
31-Jan-17,11.99
01-Feb-17,11.81
02-Feb-17,11.93
03-Feb-17,10.97
06-Feb-17,11.37
07-Feb-17,11.29
08-Feb-17,11.45
09-Feb-17,10.88
10-Feb-17,10.85
13-Feb-17,11.07
14-Feb-17,10.74
15-Feb-17,11.97
16-Feb-17,11.76
17-Feb-17,11.49
21-Feb-17,11.57
22-Feb-17,11.74
23-Feb-17,11.71
24-Feb-17,11.47
27-Feb-17,12.09
28-Feb-17,12.92
01-Mar-17,12.54
02-Mar-17,11.81
03-Mar-17,10.96
06-Mar-17,11.24
07-Mar-17,11.45
08-Mar-17,11.86
09-Mar-17,12.3
10-Mar-17,11.66
13-Mar-17,11.35
14-Mar-17,12.3
15-Mar-17,11.63
16-Mar-17,11.21
17-Mar-17,11.28
20-Mar-17,11.34
21-Mar-17,12.47
22-Mar-17,12.81
23-Mar-17,13.12
24-Mar-17,12.96
27-Mar-17,12.5
28-Mar-17,11.53
29-Mar-17,11.42
30-Mar-17,11.54
31-Mar-17,12.37
03-Apr-17,12.38
04-Apr-17,11.79
05-Apr-17,12.89
06-Apr-17,12.39
07-Apr-17,12.87
10-Apr-17,14.05
11-Apr-17,15.07
12-Apr-17,15.77
13-Apr-17,15.96
17-Apr-17,14.66
18-Apr-17,14.42
19-Apr-17,14.93
20-Apr-17,14.15
21-Apr-17,14.63
24-Apr-17,10.84
25-Apr-17,10.76
26-Apr-17,10.85
27-Apr-17,10.36
28-Apr-17,10.82
01-May-17,10.11
02-May-17,10.59
03-May-17,10.68
04-May-17,10.46
05-May-17,10.57
08-May-17,9.77
09-May-17,9.96
10-May-17,10.21
11-May-17,10.6
12-May-17,10.4
15-May-17,10.42
16-May-17,10.65
17-May-17,15.59
18-May-17,14.66
19-May-17,12.04
22-May-17,10.93
23-May-17,10.72
24-May-17,10.02
25-May-17,9.99
26-May-17,9.81
30-May-17,10.38
31-May-17,10.41
01-Jun-17,9.89
02-Jun-17,9.75
05-Jun-17,10.07
06-Jun-17,10.45
07-Jun-17,10.39
08-Jun-17,10.16
09-Jun-17,10.7
12-Jun-17,11.46
13-Jun-17,10.42
14-Jun-17,10.64
15-Jun-17,10.9
16-Jun-17,10.38
19-Jun-17,10.37
20-Jun-17,10.86
21-Jun-17,10.75
22-Jun-17,10.48
23-Jun-17,10.02
26-Jun-17,9.9
27-Jun-17,11.06
28-Jun-17,10.03
29-Jun-17,11.44
30-Jun-17,11.18
03-Jul-17,11.22
05-Jul-17,11.07
06-Jul-17,12.54
07-Jul-17,11.19
10-Jul-17,11.11
11-Jul-17,10.89
12-Jul-17,10.3
13-Jul-17,9.9
14-Jul-17,9.51
17-Jul-17,9.82
18-Jul-17,9.89
19-Jul-17,9.79
20-Jul-17,9.58
21-Jul-17,9.36
24-Jul-17,9.43
25-Jul-17,9.43
26-Jul-17,9.6
27-Jul-17,10.11
28-Jul-17,10.29
31-Jul-17,10.26
01-Aug-17,10.09
02-Aug-17,10.28
03-Aug-17,10.44
04-Aug-17,10.03
07-Aug-17,9.93
08-Aug-17,10.96
09-Aug-17,11.11
10-Aug-17,16.04
11-Aug-17,15.51
14-Aug-17,12.33
15-Aug-17,12.04
16-Aug-17,11.74
17-Aug-17,15.55
18-Aug-17,14.26
21-Aug-17,13.19
22-Aug-17,11.35
23-Aug-17,12.25
24-Aug-17,12.23
25-Aug-17,11.28
28-Aug-17,11.32
29-Aug-17,11.7
30-Aug-17,11.22
31-Aug-17,10.59
01-Sep-17,10.13
05-Sep-17,12.23
06-Sep-17,11.63
07-Sep-17,11.55
08-Sep-17,12.12
11-Sep-17,10.73
12-Sep-17,10.58
13-Sep-17,10.5
14-Sep-17,10.44
15-Sep-17,10.17
18-Sep-17,10.15
19-Sep-17,10.18
20-Sep-17,9.78
21-Sep-17,9.67
22-Sep-17,9.59
25-Sep-17,10.21
26-Sep-17,10.17
27-Sep-17,9.87
28-Sep-17,9.55
29-Sep-17,9.51
02-Oct-17,9.45
03-Oct-17,9.51
04-Oct-17,9.63
05-Oct-17,9.19
06-Oct-17,9.65
09-Oct-17,10.33
10-Oct-17,10.08
11-Oct-17,9.85
12-Oct-17,9.91
13-Oct-17,9.61
16-Oct-17,9.91
17-Oct-17,10.31
18-Oct-17,10.07
19-Oct-17,10.05
20-Oct-17,9.97
23-Oct-17,11.07
24-Oct-17,11.16
25-Oct-17,11.23
26-Oct-17,11.3
27-Oct-17,9.8
30-Oct-17,10.5
31-Oct-17,10.18
01-Nov-17,10.2
02-Nov-17,9.93
03-Nov-17,9.14
06-Nov-17,9.4
07-Nov-17,9.89
08-Nov-17,9.78
09-Nov-17,10.5
10-Nov-17,11.29
13-Nov-17,11.5
14-Nov-17,11.59
15-Nov-17,13.13
16-Nov-17,11.76
17-Nov-17,11.43
20-Nov-17,10.65
21-Nov-17,9.73
22-Nov-17,9.88
24-Nov-17,9.67
27-Nov-17,9.87
28-Nov-17,10.03
29-Nov-17,10.7
30-Nov-17,11.28
01-Dec-17,11.43
04-Dec-17,11.68
05-Dec-17,11.33
06-Dec-17,11.02
07-Dec-17,10.16
08-Dec-17,9.58
11-Dec-17,9.34
12-Dec-17,9.92
13-Dec-17,10.18
14-Dec-17,10.49
15-Dec-17,9.42
18-Dec-17,9.53
19-Dec-17,10.03
20-Dec-17,9.72
21-Dec-17,9.62
22-Dec-17,9.9
26-Dec-17,10.25
27-Dec-17,10.47
28-Dec-17,10.18
29-Dec-17,11.04
02-Jan-18,9.77
03-Jan-18,9.15
04-Jan-18,9.22
05-Jan-18,9.22
08-Jan-18,9.52
09-Jan-18,10.08
10-Jan-18,9.82
11-Jan-18,9.88
12-Jan-18,10.16
16-Jan-18,11.66
17-Jan-18,11.91
18-Jan-18,12.22
19-Jan-18,11.27
22-Jan-18,11.03
23-Jan-18,11.1
24-Jan-18,11.47
25-Jan-18,11.58
26-Jan-18,11.08
29-Jan-18,13.84
30-Jan-18,14.79
31-Jan-18,13.54
01-Feb-18,13.47
02-Feb-18,17.31
05-Feb-18,37.32
06-Feb-18,29.98
07-Feb-18,27.73
08-Feb-18,33.46
09-Feb-18,29.06
12-Feb-18,25.61
13-Feb-18,24.97
14-Feb-18,19.26
15-Feb-18,19.13
16-Feb-18,19.46
20-Feb-18,20.6
21-Feb-18,20.02
22-Feb-18,18.72
23-Feb-18,16.49
26-Feb-18,15.8
27-Feb-18,18.59
28-Feb-18,19.85
01-Mar-18,22.47
02-Mar-18,19.59
05-Mar-18,18.73
06-Mar-18,18.36
07-Mar-18,17.76
08-Mar-18,16.54
09-Mar-18,14.64
12-Mar-18,15.78
13-Mar-18,16.35
14-Mar-18,17.23
15-Mar-18,16.59
16-Mar-18,15.8
19-Mar-18,19.02
20-Mar-18,18.2
21-Mar-18,17.86
22-Mar-18,23.34
23-Mar-18,24.87
26-Mar-18,21.03
27-Mar-18,22.5
28-Mar-18,22.87
29-Mar-18,19.97
02-Apr-18,23.62
03-Apr-18,21.1
04-Apr-18,20.06
05-Apr-18,18.94
06-Apr-18,21.49
09-Apr-18,21.77
10-Apr-18,20.47
11-Apr-18,20.24
12-Apr-18,18.49
13-Apr-18,17.41
16-Apr-18,16.56
17-Apr-18,15.25
18-Apr-18,15.6
19-Apr-18,15.96
20-Apr-18,16.88
23-Apr-18,16.34
24-Apr-18,18.02
25-Apr-18,17.84
26-Apr-18,16.24
27-Apr-18,15.41
30-Apr-18,15.93
01-May-18,15.49
02-May-18,15.97
03-May-18,15.9
04-May-18,14.77
07-May-18,14.75
08-May-18,14.71
09-May-18,13.42
10-May-18,13.23
11-May-18,12.65
14-May-18,12.93
15-May-18,14.63
16-May-18,13.42
17-May-18,13.43
18-May-18,13.42
21-May-18,13.08
22-May-18,13.22
23-May-18,12.58
24-May-18,12.53
25-May-18,13.22
29-May-18,17.02
30-May-18,14.94
31-May-18,15.43
01-Jun-18,13.46
04-Jun-18,12.74
05-Jun-18,12.4
06-Jun-18,11.64
07-Jun-18,12.13
08-Jun-18,12.18
11-Jun-18,12.35
12-Jun-18,12.34
13-Jun-18,12.94
14-Jun-18,12.12
15-Jun-18,11.98
18-Jun-18,12.31
19-Jun-18,13.35
20-Jun-18,12.79
21-Jun-18,14.64
22-Jun-18,13.77
25-Jun-18,17.33
26-Jun-18,15.92
27-Jun-18,17.91
28-Jun-18,16.85
29-Jun-18,16.09
02-Jul-18,15.6
03-Jul-18,16.14
05-Jul-18,14.97
06-Jul-18,13.37
09-Jul-18,12.69
10-Jul-18,12.64
11-Jul-18,13.63
12-Jul-18,12.58
13-Jul-18,12.18
16-Jul-18,12.83
17-Jul-18,12.06
18-Jul-18,12.1
19-Jul-18,12.87
20-Jul-18,12.86
23-Jul-18,12.62
24-Jul-18,12.41
25-Jul-18,12.29
26-Jul-18,12.14
27-Jul-18,13.03
30-Jul-18,14.26
31-Jul-18,12.83
01-Aug-18,13.15
02-Aug-18,12.19
03-Aug-18,11.64
06-Aug-18,11.27
07-Aug-18,10.93
08-Aug-18,10.85
09-Aug-18,11.27
10-Aug-18,13.16
13-Aug-18,14.78
14-Aug-18,13.31
15-Aug-18,14.64
16-Aug-18,13.45
17-Aug-18,12.64
20-Aug-18,12.49
21-Aug-18,12.86
22-Aug-18,12.25
23-Aug-18,12.41
24-Aug-18,11.99
27-Aug-18,12.16
28-Aug-18,12.5
29-Aug-18,12.25
30-Aug-18,13.53
31-Aug-18,12.86
04-Sep-18,13.16
05-Sep-18,13.91
06-Sep-18,14.65
07-Sep-18,14.88
10-Sep-18,14.16
11-Sep-18,13.22
12-Sep-18,13.14
13-Sep-18,12.37
14-Sep-18,12.07
17-Sep-18,13.68
18-Sep-18,12.79
19-Sep-18,11.75
20-Sep-18,11.8
21-Sep-18,11.68
24-Sep-18,12.2
25-Sep-18,12.42
26-Sep-18,12.89
27-Sep-18,12.41
28-Sep-18,12.12
01-Oct-18,12
02-Oct-18,12.05
03-Oct-18,11.61
04-Oct-18,14.22
05-Oct-18,14.82
08-Oct-18,15.69
09-Oct-18,15.95
10-Oct-18,22.96
11-Oct-18,24.98
12-Oct-18,21.31
15-Oct-18,21.3
16-Oct-18,17.62
17-Oct-18,17.4
18-Oct-18,20.06
19-Oct-18,19.89
22-Oct-18,19.64
23-Oct-18,20.71
24-Oct-18,25.23
25-Oct-18,24.22
26-Oct-18,24.16
29-Oct-18,24.7
30-Oct-18,23.35
31-Oct-18,21.23
01-Nov-18,19.34
02-Nov-18,19.51
05-Nov-18,19.96
06-Nov-18,19.91
07-Nov-18,16.36
08-Nov-18,16.72
09-Nov-18,17.36
12-Nov-18,20.45
13-Nov-18,20.02
14-Nov-18,21.25
15-Nov-18,19.98
16-Nov-18,18.14
19-Nov-18,20.1
20-Nov-18,22.48
21-Nov-18,20.8
23-Nov-18,21.52
26-Nov-18,18.9
27-Nov-18,19.02
28-Nov-18,18.49
29-Nov-18,18.79
30-Nov-18,18.07
03-Dec-18,16.44
04-Dec-18,20.74
06-Dec-18,21.19
07-Dec-18,23.23
10-Dec-18,22.64
11-Dec-18,21.76
12-Dec-18,21.46
13-Dec-18,20.65
14-Dec-18,21.63
17-Dec-18,24.52
18-Dec-18,25.58
19-Dec-18,25.58
20-Dec-18,28.38
21-Dec-18,30.11
24-Dec-18,36.07
26-Dec-18,30.41
27-Dec-18,29.96
28-Dec-18,28.34
31-Dec-18,25.42
02-Jan-19,23.22
03-Jan-19,25.45
04-Jan-19,21.38
07-Jan-19,21.4
08-Jan-19,20.47
09-Jan-19,19.98
10-Jan-19,19.5
11-Jan-19,18.19
14-Jan-19,19.07
15-Jan-19,18.6
16-Jan-19,19.04
17-Jan-19,18.06
18-Jan-19,17.8
22-Jan-19,20.8
23-Jan-19,19.52
24-Jan-19,18.89
25-Jan-19,17.42
28-Jan-19,18.87
29-Jan-19,19.13
30-Jan-19,17.66
31-Jan-19,16.57
01-Feb-19,16.14
04-Feb-19,15.73
05-Feb-19,15.57
06-Feb-19,15.38
07-Feb-19,16.37
08-Feb-19,15.72
11-Feb-19,15.97
12-Feb-19,15.43
13-Feb-19,15.65
14-Feb-19,16.22
15-Feb-19,14.91
19-Feb-19,14.88
20-Feb-19,14.02
21-Feb-19,14.46
22-Feb-19,13.51
25-Feb-19,14.85
26-Feb-19,15.17
27-Feb-19,14.7
28-Feb-19,14.7
01-Mar-19,13.57
04-Mar-19,14.63
05-Mar-19,14.74
06-Mar-19,15.74
07-Mar-19,16.59
08-Mar-19,16.05
11-Mar-19,14.33
12-Mar-19,13.77
13-Mar-19,13.41
14-Mar-19,13.5
15-Mar-19,12.88
18-Mar-19,13.1
19-Mar-19,13.56
20-Mar-19,13.91
21-Mar-19,13.63
22-Mar-19,16.48
25-Mar-19,16.33
26-Mar-19,14.68
27-Mar-19,15.15
28-Mar-19,14.43
29-Mar-19,13.71
01-Apr-19,13.4
02-Apr-19,13.36
03-Apr-19,13.74
04-Apr-19,13.58
05-Apr-19,12.82
08-Apr-19,13.18
09-Apr-19,14.28
10-Apr-19,13.3
11-Apr-19,13.02
12-Apr-19,12.01
15-Apr-19,12.32
16-Apr-19,12.18
17-Apr-19,12.6
18-Apr-19,12.09
22-Apr-19,12.42
23-Apr-19,12.28
24-Apr-19,13.14
25-Apr-19,13.25
26-Apr-19,12.73
29-Apr-19,13.11
30-Apr-19,13.12
01-May-19,14.8
02-May-19,14.42
03-May-19,12.87
06-May-19,15.44
07-May-19,19.32
08-May-19,19.4
09-May-19,19.1
10-May-19,16.04
13-May-19,20.55
14-May-19,18.06
15-May-19,16.44
16-May-19,15.29
17-May-19,15.96
20-May-19,16.31
21-May-19,14.95
22-May-19,14.75
23-May-19,16.92
24-May-19,15.85
28-May-19,17.5
29-May-19,17.9
30-May-19,17.3
31-May-19,18.71
03-Jun-19,18.86
04-Jun-19,16.97
05-Jun-19,16.09
06-Jun-19,15.93
07-Jun-19,16.3
10-Jun-19,15.94
11-Jun-19,15.99
12-Jun-19,15.91
13-Jun-19,15.82
14-Jun-19,15.28
17-Jun-19,15.35
18-Jun-19,15.15
19-Jun-19,14.33
20-Jun-19,14.75
21-Jun-19,15.4
24-Jun-19,15.26
25-Jun-19,16.28
26-Jun-19,16.21
27-Jun-19,15.82
28-Jun-19,15.08
01-Jul-19,14.06
02-Jul-19,12.93
03-Jul-19,12.57
05-Jul-19,13.28
08-Jul-19,13.96
09-Jul-19,14.09
10-Jul-19,13.03
11-Jul-19,12.93
12-Jul-19,12.39
15-Jul-19,12.68
16-Jul-19,12.86
17-Jul-19,13.97
18-Jul-19,13.53
19-Jul-19,14.45
22-Jul-19,13.53
23-Jul-19,12.61
24-Jul-19,12.07
25-Jul-19,12.74
26-Jul-19,12.16
29-Jul-19,12.83
30-Jul-19,13.94
31-Jul-19,16.12
01-Aug-19,17.87
02-Aug-19,17.61
05-Aug-19,24.59
06-Aug-19,20.17
07-Aug-19,19.49
08-Aug-19,16.91
09-Aug-19,17.97
12-Aug-19,21.09
13-Aug-19,17.52
14-Aug-19,22.1
15-Aug-19,21.18
16-Aug-19,18.47
19-Aug-19,16.88
20-Aug-19,17.5
21-Aug-19,15.8
22-Aug-19,16.68
23-Aug-19,19.87
26-Aug-19,19.32
27-Aug-19,20.31
28-Aug-19,19.35
29-Aug-19,17.88
30-Aug-19,18.98
03-Sep-19,19.66
04-Sep-19,17.33
05-Sep-19,16.27
06-Sep-19,15
09-Sep-19,15.27
10-Sep-19,15.2
11-Sep-19,14.61
12-Sep-19,14.22
13-Sep-19,13.74
16-Sep-19,14.67
17-Sep-19,14.44
18-Sep-19,13.95
19-Sep-19,14.05
20-Sep-19,15.32
23-Sep-19,14.91
24-Sep-19,17.05
25-Sep-19,15.96
26-Sep-19,16.07
27-Sep-19,17.22
30-Sep-19,16.24
01-Oct-19,18.56
02-Oct-19,20.56
03-Oct-19,19.12
04-Oct-19,17.04
07-Oct-19,17.86
08-Oct-19,20.28
09-Oct-19,18.64
10-Oct-19,17.57
11-Oct-19,15.58
14-Oct-19,14.57
15-Oct-19,13.54
16-Oct-19,13.68
17-Oct-19,13.79
18-Oct-19,14.25
21-Oct-19,14
22-Oct-19,14.46
23-Oct-19,14.01
24-Oct-19,13.71
25-Oct-19,12.65
28-Oct-19,13.11
29-Oct-19,13.2
30-Oct-19,12.33
31-Oct-19,13.22
01-Nov-19,12.3
04-Nov-19,12.83
05-Nov-19,13.1
06-Nov-19,12.62
07-Nov-19,12.73
08-Nov-19,12.07
11-Nov-19,12.69
12-Nov-19,12.68
13-Nov-19,13
14-Nov-19,13.05
15-Nov-19,12.05
18-Nov-19,12.46
19-Nov-19,12.86
20-Nov-19,12.78
21-Nov-19,13.13
22-Nov-19,12.34
25-Nov-19,11.87
26-Nov-19,11.54
27-Nov-19,11.75
29-Nov-19,12.62
02-Dec-19,14.91
03-Dec-19,15.96
04-Dec-19,14.8
05-Dec-19,14.52
06-Dec-19,13.62
09-Dec-19,15.86
10-Dec-19,15.68
11-Dec-19,14.99
12-Dec-19,13.94
13-Dec-19,12.63
16-Dec-19,12.14
17-Dec-19,12.29
18-Dec-19,12.58
19-Dec-19,12.5
20-Dec-19,12.51
23-Dec-19,12.61
24-Dec-19,12.67
26-Dec-19,12.65
27-Dec-19,13.43
30-Dec-19,14.82
31-Dec-19,13.78
02-Jan-20,12.47
03-Jan-20,14.02
06-Jan-20,13.85
07-Jan-20,13.79
08-Jan-20,13.45
09-Jan-20,12.54
10-Jan-20,12.56
13-Jan-20,12.32
14-Jan-20,12.39
15-Jan-20,12.42
16-Jan-20,12.32
17-Jan-20,12.1
21-Jan-20,12.85
22-Jan-20,12.91
23-Jan-20,12.98
24-Jan-20,14.56
27-Jan-20,18.23
28-Jan-20,16.28
29-Jan-20,16.39
30-Jan-20,15.49
31-Jan-20,18.84
03-Feb-20,17.97
04-Feb-20,16.05
05-Feb-20,15.15
06-Feb-20,14.96
07-Feb-20,15.47
10-Feb-20,15.04
11-Feb-20,15.18
12-Feb-20,13.74
13-Feb-20,14.15
14-Feb-20,13.68
18-Feb-20,14.83
19-Feb-20,14.38
20-Feb-20,15.56
21-Feb-20,17.08
24-Feb-20,25.03
25-Feb-20,27.85
26-Feb-20,27.56
27-Feb-20,39.16
28-Feb-20,40.11
02-Mar-20,33.42
03-Mar-20,36.82
04-Mar-20,31.99
05-Mar-20,39.62
06-Mar-20,41.94
09-Mar-20,54.46
10-Mar-20,47.3
11-Mar-20,53.9
12-Mar-20,75.47
13-Mar-20,57.83
16-Mar-20,82.69
17-Mar-20,75.91
18-Mar-20,76.45
19-Mar-20,72
20-Mar-20,66.04
23-Mar-20,61.59
24-Mar-20,61.67
25-Mar-20,63.95
26-Mar-20,61
27-Mar-20,65.54
30-Mar-20,57.08
31-Mar-20,53.54
01-Apr-20,57.06
02-Apr-20,50.91
03-Apr-20,46.8
06-Apr-20,45.24
07-Apr-20,46.7
08-Apr-20,43.35
09-Apr-20,41.67
13-Apr-20,41.17
14-Apr-20,37.76
15-Apr-20,40.84
16-Apr-20,40.11
17-Apr-20,38.15
20-Apr-20,43.83
21-Apr-20,45.41
22-Apr-20,41.98
23-Apr-20,41.38
24-Apr-20,35.93
27-Apr-20,33.29
28-Apr-20,33.57
29-Apr-20,31.23
30-Apr-20,34.15
01-May-20,37.19
04-May-20,35.97
05-May-20,33.61
06-May-20,34.12
07-May-20,31.44
08-May-20,27.98
11-May-20,27.57
12-May-20,33.04
13-May-20,35.28
14-May-20,32.61
15-May-20,31.89
18-May-20,29.3
19-May-20,30.53
20-May-20,27.99
21-May-20,29.53
22-May-20,28.16
26-May-20,28.01
27-May-20,27.62
28-May-20,28.59
29-May-20,27.51
01-Jun-20,28.23
02-Jun-20,26.84
03-Jun-20,25.66
04-Jun-20,25.81
05-Jun-20,24.52
08-Jun-20,25.81
09-Jun-20,27.57
10-Jun-20,27.57
11-Jun-20,40.79
12-Jun-20,36.09
15-Jun-20,34.4
16-Jun-20,33.67
17-Jun-20,33.47
18-Jun-20,32.94
19-Jun-20,35.12
22-Jun-20,31.77
23-Jun-20,31.37
24-Jun-20,33.84
25-Jun-20,32.22
26-Jun-20,34.73
29-Jun-20,31.78
30-Jun-20,30.43
01-Jul-20,28.62
02-Jul-20,27.68
06-Jul-20,27.94
07-Jul-20,29.43
08-Jul-20,28.08
09-Jul-20,29.26
10-Jul-20,27.29
13-Jul-20,32.19
14-Jul-20,29.52
15-Jul-20,27.76
16-Jul-20,28
17-Jul-20,25.68
20-Jul-20,24.46
21-Jul-20,24.84
22-Jul-20,24.32
23-Jul-20,26.08
24-Jul-20,25.84
27-Jul-20,24.74
28-Jul-20,25.44
29-Jul-20,24.1
30-Jul-20,24.76
31-Jul-20,24.46
03-Aug-20,24.28
04-Aug-20,23.76
05-Aug-20,22.99
06-Aug-20,22.65
07-Aug-20,22.21
10-Aug-20,22.13
11-Aug-20,24.03
12-Aug-20,22.28
13-Aug-20,22.13
14-Aug-20,22.05
17-Aug-20,21.35
18-Aug-20,21.51
19-Aug-20,22.54
20-Aug-20,22.72
21-Aug-20,22.54
24-Aug-20,22.37
25-Aug-20,22.03
26-Aug-20,23.27
27-Aug-20,24.47
28-Aug-20,22.96
31-Aug-20,26.41
01-Sep-20,26.12
02-Sep-20,26.57
03-Sep-20,33.6
04-Sep-20,30.75
08-Sep-20,31.46
09-Sep-20,28.81
10-Sep-20,29.71
11-Sep-20,26.87
14-Sep-20,25.85
15-Sep-20,25.59
16-Sep-20,26.04
17-Sep-20,26.46
18-Sep-20,25.83
21-Sep-20,27.78
22-Sep-20,26.86
23-Sep-20,28.58
24-Sep-20,28.51
25-Sep-20,26.38
28-Sep-20,26.19
29-Sep-20,26.27
30-Sep-20,26.37
01-Oct-20,26.7
02-Oct-20,27.63
05-Oct-20,27.96
06-Oct-20,29.48
07-Oct-20,28.06
08-Oct-20,26.36
09-Oct-20,25
12-Oct-20,25.07
13-Oct-20,26.07
14-Oct-20,26.4
15-Oct-20,26.97
16-Oct-20,27.41
19-Oct-20,29.18
20-Oct-20,29.35
21-Oct-20,28.65
22-Oct-20,28.11
23-Oct-20,27.55
26-Oct-20,32.46
27-Oct-20,33.35
28-Oct-20,40.28
29-Oct-20,37.59
30-Oct-20,38.02
02-Nov-20,37.13
03-Nov-20,35.55
04-Nov-20,29.57
05-Nov-20,27.58
06-Nov-20,24.86
09-Nov-20,25.75
10-Nov-20,24.8
11-Nov-20,23.45
12-Nov-20,25.35
13-Nov-20,23.1
16-Nov-20,22.45
17-Nov-20,22.71
18-Nov-20,23.84
19-Nov-20,23.11
20-Nov-20,23.7
23-Nov-20,22.66
24-Nov-20,21.64
25-Nov-20,21.25
27-Nov-20,20.84
30-Nov-20,20.57
01-Dec-20,20.77
02-Dec-20,21.17
03-Dec-20,21.28
04-Dec-20,20.79
07-Dec-20,21.3
08-Dec-20,20.68
09-Dec-20,22.27
10-Dec-20,22.52
11-Dec-20,23.31
14-Dec-20,24.72
15-Dec-20,22.89
16-Dec-20,22.5
17-Dec-20,21.93
18-Dec-20,21.57
21-Dec-20,25.16
22-Dec-20,24.23
23-Dec-20,23.31
24-Dec-20,21.53
28-Dec-20,21.7
29-Dec-20,23.08
30-Dec-20,22.77
31-Dec-20,22.75
04-Jan-21,26.97
05-Jan-21,25.34
06-Jan-21,25.07
07-Jan-21,22.37
08-Jan-21,21.56
11-Jan-21,24.08
12-Jan-21,23.33
13-Jan-21,22.21
14-Jan-21,23.25
15-Jan-21,24.34
19-Jan-21,23.24
20-Jan-21,21.58
21-Jan-21,21.32
22-Jan-21,21.91
25-Jan-21,23.19
26-Jan-21,23.02
27-Jan-21,37.21
28-Jan-21,30.21
29-Jan-21,33.09
01-Feb-21,30.24
02-Feb-21,25.56
03-Feb-21,22.91
04-Feb-21,21.77
05-Feb-21,20.87
08-Feb-21,21.24
09-Feb-21,21.63
10-Feb-21,21.99
11-Feb-21,21.25
12-Feb-21,19.97
16-Feb-21,21.46
17-Feb-21,21.5
18-Feb-21,22.49
19-Feb-21,22.05
22-Feb-21,23.45
23-Feb-21,23.11
24-Feb-21,21.34
25-Feb-21,28.89
26-Feb-21,27.95
01-Mar-21,23.35
02-Mar-21,24.1
03-Mar-21,26.67
04-Mar-21,28.57
05-Mar-21,24.66
08-Mar-21,25.47
09-Mar-21,24.03
10-Mar-21,22.56
11-Mar-21,21.91
12-Mar-21,20.69
15-Mar-21,20.03
16-Mar-21,19.79
17-Mar-21,19.23
18-Mar-21,21.58
19-Mar-21,20.95
22-Mar-21,18.88
23-Mar-21,20.3
24-Mar-21,21.2
25-Mar-21,19.81
26-Mar-21,18.86
29-Mar-21,20.74
30-Mar-21,19.61
31-Mar-21,19.4
01-Apr-21,17.33
05-Apr-21,17.91
06-Apr-21,18.12
07-Apr-21,17.16
08-Apr-21,16.95
09-Apr-21,16.69
12-Apr-21,16.91
13-Apr-21,16.65
14-Apr-21,16.99
15-Apr-21,16.57
16-Apr-21,16.25
19-Apr-21,17.29
20-Apr-21,18.68
21-Apr-21,17.5
22-Apr-21,18.71
23-Apr-21,17.33
26-Apr-21,17.64
27-Apr-21,17.56
28-Apr-21,17.28
29-Apr-21,17.61
30-Apr-21,18.61
03-May-21,18.31
04-May-21,19.48
05-May-21,19.15
06-May-21,18.39
07-May-21,16.69
10-May-21,19.66
11-May-21,21.84
12-May-21,27.59
13-May-21,23.13
14-May-21,18.81
17-May-21,19.72
18-May-21,21.34
19-May-21,22.18
20-May-21,20.67
21-May-21,20.15
24-May-21,18.4
25-May-21,18.84
26-May-21,17.36
27-May-21,16.74
28-May-21,16.76
01-Jun-21,17.9
02-Jun-21,17.48
03-Jun-21,18.04
04-Jun-21,16.42
07-Jun-21,16.42
08-Jun-21,17.07
09-Jun-21,17.89
10-Jun-21,16.1
11-Jun-21,15.65
14-Jun-21,16.39
15-Jun-21,17.02
16-Jun-21,18.15
17-Jun-21,17.75
18-Jun-21,20.7
21-Jun-21,17.89
22-Jun-21,16.66
23-Jun-21,16.32
24-Jun-21,15.97
25-Jun-21,15.62
28-Jun-21,15.76
29-Jun-21,16.02
30-Jun-21,15.83
01-Jul-21,15.48
02-Jul-21,15.07
06-Jul-21,16.44
07-Jul-21,16.2
08-Jul-21,19
09-Jul-21,16.18
12-Jul-21,16.17
13-Jul-21,17.12
14-Jul-21,16.33
15-Jul-21,17.01
16-Jul-21,18.45
19-Jul-21,22.5
20-Jul-21,19.73
21-Jul-21,17.91
22-Jul-21,17.69
23-Jul-21,17.2
26-Jul-21,17.58
27-Jul-21,19.36
28-Jul-21,18.31
29-Jul-21,17.7
30-Jul-21,18.24
02-Aug-21,19.46
03-Aug-21,18.04
04-Aug-21,17.97
05-Aug-21,17.28
06-Aug-21,16.15
09-Aug-21,16.72
10-Aug-21,16.79
11-Aug-21,16.06
12-Aug-21,15.59
13-Aug-21,15.45
16-Aug-21,16.12
17-Aug-21,17.91
18-Aug-21,21.57
19-Aug-21,21.67
20-Aug-21,18.56
23-Aug-21,17.15
24-Aug-21,17.22
25-Aug-21,16.79
26-Aug-21,18.84
27-Aug-21,16.39
30-Aug-21,16.19
31-Aug-21,16.48
01-Sep-21,16.11
02-Sep-21,16.41
03-Sep-21,16.41
07-Sep-21,18.14
08-Sep-21,17.96
09-Sep-21,18.8
10-Sep-21,20.95
13-Sep-21,19.37
14-Sep-21,19.46
15-Sep-21,18.18
16-Sep-21,18.69
17-Sep-21,20.81
20-Sep-21,25.71
21-Sep-21,24.36
22-Sep-21,20.87
23-Sep-21,18.63
24-Sep-21,17.75
27-Sep-21,18.76
28-Sep-21,23.25
29-Sep-21,22.56
30-Sep-21,23.14
